,Timestamp,Kategori Anda,Kategori Umur Anda,CaRek Pilihan,Alasan Memilih CaRek,Harapan Anda
1837,9/9/2019 15:23:36,Dosen,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Kapabilitas ybs utk meningkatkan ranking ITB,
1838,9/9/2019 15:25:05,Dosen,< 25 th,Ary Setiaji Prihatmanto (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1839,9/9/2019 15:25:31,Dosen,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Keberhasilan dan prestasi,
1840,9/9/2019 16:37:37,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Agar ITB menjadi yang terbaik diantara yang terbaik
1841,9/10/2019 6:40:42,Mahasiswa,< 25 th,I Nyoman Pugeg Aryantha (SITH),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1842,9/10/2019 7:50:54,Alumni,25 - 40 th,Bambang Riyanto T (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
1843,9/10/2019 10:18:50,Pegawai / Tendik,25 - 40 th,Miming Miharja (SAPPK-PL),Karakter kepemimpinan dan leadership,
1844,9/10/2019 10:37:47,Pegawai / Tendik,25 - 40 th,Miming Miharja (SAPPK-PL),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,Semoga pendapatan untuk tendik dengan posisi kerja yang beresiko tinggi lebih diperhatikan
1848,9/10/2019 14:59:26,Pegawai / Tendik,25 - 40 th,Miming Miharja (SAPPK-PL),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,semoga pendapatan tendik itb minimal sama dengan UI IPB
1849,9/10/2019 15:17:20,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1851,9/11/2019 8:32:21,Mahasiswa,< 25 th,Bambang Riyanto T (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
1853,9/11/2019 10:31:43,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,Semoga amanah
1855,9/11/2019 15:22:46,Alumni,25 - 40 th,Megawati Santoso (FMIPA-KI),"Emansipasi, kesetaraan dan kebhinekaan",ITB bermanfaat !
1856,9/11/2019 22:27:08,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Terpilih untuk memajukan generasi muda anak indonesia. Aamiin
1857,9/11/2019 22:34:40,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,Semoga pak acep bisa menjadi yang terbaik
1858,9/12/2019 9:39:58,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1859,9/12/2019 11:30:38,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keluarga,Semoga diridhoi Allooh SWT. Aamiiiin.
1860,9/12/2019 11:46:20,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,dapat terpilih untuk memajukan prestasi anak indonesia
1861,9/12/2019 11:51:12,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1862,9/12/2019 13:44:39,Pegawai / Tendik,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga Lebih Baik dan Lebih Maju
1863,9/12/2019 13:56:49,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1864,9/12/2019 16:40:03,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Teman ,
1865,9/12/2019 16:45:14,Alumni,< 25 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga yang terpilih benar2 twrlohat nyata perubahan yang dibawa
1866,9/13/2019 6:54:52,Pegawai / Tendik,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1867,9/13/2019 8:14:11,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB menjadi Pergiruan Tinggi terkemuka di dunia.
1868,9/13/2019 8:45:06,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1869,9/13/2019 9:12:11,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),"Emansipasi, kesetaraan dan kebhinekaan",Tutuka  menjadi rektor ITB.
1870,9/13/2019 10:14:11,Alumni,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1871,9/14/2019 13:05:26,Pegawai / Tendik,> 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,
1872,9/14/2019 13:13:57,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,
1873,9/14/2019 13:34:33,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,
1874,9/14/2019 13:35:19,Alumni,> 40 th,Dicky Rezady Munaf (FSRD),Sesuai dengan kriteria kekinian (Rektor 4.0),
1875,9/14/2019 13:48:02,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),"Emansipasi, kesetaraan dan kebhinekaan",semoga terpilih ya pak
1876,9/14/2019 13:59:02,Alumni,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk meningkatkan ranking ITB,Pak Dicky terbukti banyak sekali riset dan bahkan memiliki paten. Saya percaya Pak Dicky mampu memanjukan ristek dan inovasi ITB
1877,9/14/2019 14:06:09,Alumni,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,
1878,9/14/2019 14:21:47,Alumni,> 40 th,Satria Bijaksana (FTTM),Ganteng kaya Indiana Jones,ITB lebih cerah
1879,9/14/2019 14:32:05,Dosen,> 40 th,Satria Bijaksana (FTTM),Kecerdasan dan keberanian utk kemajuan ITB,Rektor ITB yang akan datang harus membawa kembali ITB menjadi perguruan tinggi panutan di tingkat regional.
1880,9/14/2019 14:34:12,Alumni,> 40 th,Satria Bijaksana (FTTM),Muda dan berenergi,
1881,9/14/2019 14:34:51,Alumni,> 40 th,Satria Bijaksana (FTTM),Akhlak dan budi pekerti,ITB memberikan sumbangsih yang nyata untuk bangsa dan negara 
1882,9/14/2019 14:39:03,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1885,9/14/2019 14:49:37,Alumni,> 40 th,Satria Bijaksana (FTTM),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",ITB semakin progresif
1886,9/14/2019 14:50:51,Alumni,> 40 th,Satria Bijaksana (FTTM),Keberhasilan dan prestasi,
1887,9/14/2019 14:51:13,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1888,9/14/2019 14:51:23,Mahasiswa,> 40 th,Khairurrijal (FMIPA-FI),Dosen dengan segudang prestasi,menjadikan ITB top 50 in the world
1889,9/14/2019 14:52:15,Alumni,> 40 th,Satria Bijaksana (FTTM),Keberhasilan dan prestasi,
1890,9/14/2019 14:55:36,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1891,9/14/2019 14:55:46,Alumni,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk meningkatkan ranking ITB,
1893,9/14/2019 15:05:56,Alumni,25 - 40 th,Satria Bijaksana (FTTM),Karakter kepemimpinan dan leadership,
1894,9/14/2019 15:07:30,Alumni,> 40 th,Satria Bijaksana (FTTM),Keberhasilan dan prestasi,ITB makin mendunia
1895,9/14/2019 15:08:14,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,ITB seperti MIT
1896,9/14/2019 15:14:05,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk meningkatkan ranking ITB,
1897,9/14/2019 15:16:29,Alumni,> 40 th,Satria Bijaksana (FTTM),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Seorang yg memiliki visi untuk Kemajuan Indonesia
1898,9/14/2019 15:28:56,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,CaRek pilihan bisa membawa ITB semakin maju dan membawa nama baik Indonesia dikancah Internasional dan dapat melahirkan anak2 tunas bangsa yg bisa membanggakan baik utk Alumni maupun negara Indonesia
1899,9/14/2019 15:30:26,Dosen,> 40 th,Satria Bijaksana (FTTM),Kapabilitas ybs utk meningkatkan ranking ITB,ITB lbh maju
1900,9/14/2019 15:31:16,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB lbh berwarna
1902,9/14/2019 15:38:45,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Memajukan itb khususnya mencetak anak bangsa 
1903,9/14/2019 15:42:02,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1904,9/14/2019 15:42:17,Alumni,> 40 th,Satria Bijaksana (FTTM),Akhlak dan budi pekerti,Semoga ITB tambah maju
1905,9/14/2019 15:42:47,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga dapat menciptakan SDM yang unggul
1906,9/14/2019 15:43:17,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga sesuai dengan segala kriteria dan pemikiran yg outside
1907,9/14/2019 15:43:47,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,Semoga ITB tambah sukses
1908,9/14/2019 15:45:12,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Sesuai dengan kriteria kekinian (Rektor 4.0),Itb terus maju
1909,9/14/2019 15:46:42,Umum,> 40 th,Dicky Rezady Munaf (FSRD),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1912,9/14/2019 15:49:54,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,Semoga beliau dapat meningkatkan inovasi kampus 4.0 dan meningkatkan predikat ITB di level dunia.
1913,9/14/2019 15:50:42,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1914,9/14/2019 15:51:33,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,ITB menjadi Universitas/ Lembaga Pendidikan yang mencetak manusia2 muda yang handal dan berprestasi di bidangnya
1915,9/14/2019 15:53:42,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,
1916,9/14/2019 15:55:25,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga dengan kepemimpin beliau ITB dapat menjadi no. 1 top dunia yang dipimpin putra terbaik Indonesia
1917,9/14/2019 15:56:24,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,Semoga ITB tetap menjadi yang terbaik
1918,9/14/2019 16:09:54,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga menjadi Rektor yang tangguh dan handal demi masa depan ITB serta bangsa dan negara Indonesia tercinta.
1919,9/14/2019 16:10:36,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,
1920,9/14/2019 16:12:11,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,"Semoga Bpk Dicky dpt terpilih, agar dapat membawa ITB lebih baik lagi"
1921,9/14/2019 16:15:23,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga menjadi Rektor yang tangguh dan handal demi masa depan ITB serta bangsa dan negara Indonesia tercinta.
1922,9/14/2019 16:17:30,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,
1924,9/14/2019 16:23:23,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga dibawah kepemimpinan beliau dapat membawa ITB menjadi lebih baik dan berprestasi. 
1925,9/14/2019 16:23:46,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga di bawah kepemimpinan bpk ITB makin sukses 
1926,9/14/2019 16:24:35,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Sesuai dengan kriteria kekinian (Rektor 4.0),"Rektor ITB, Aamiin YRA."
1927,9/14/2019 16:28:12,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,
1928,9/14/2019 16:35:51,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Dengan keberhasilan dan prestasi beliau dapat membawa ITB semakin maju
1929,9/14/2019 16:37:16,Umum,< 25 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,
1930,9/14/2019 16:38:23,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,Dapat membawa ITB lebih maju dan berhasil dalam menciptakan generasi baru Indonesia.
1931,9/14/2019 16:54:49,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,"Dengan kepemimpinan Bapak Dicky R. Munaf yg berkarakter dan mempunyai jaringan yg luas, ITB akan lebih maju, lebih inovatif dan berhasil dalam pengembangan ITB secara keseluruhan dan dengan kepemimpinan beliau akan mampu  meningkatkan Capacity Bulding dan kesejahteraan Pegawai dan Tenaga Pendidik. "
1932,9/14/2019 16:56:26,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1933,9/14/2019 17:13:29,Alumni,> 40 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1934,9/14/2019 17:21:53,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Menjadikan itb bukan saja sebagai kamus yg menghasilkan mahasiswa/wi berbasis teknologi tapi juga mampu menjadikannya seorang yg mampu menerapkan ilmunya di masyarakat.
1936,9/14/2019 17:31:18,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1937,9/14/2019 17:38:31,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,ITB di pimpin putra terbaik bangsa melalui Prof. Dicky
1938,9/14/2019 17:45:08,Alumni,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Pilihan saya menang dan ybs bisa menjadikan ITB lebih baik dengan hasil Lulusan Yang siap kerja dan ber nilai jual Tinggi . 
1939,9/14/2019 17:48:05,Alumni,> 40 th,Satria Bijaksana (FTTM),Kecerdasan dan keberanian utk kemajuan ITB,ITB jadi the real in harmonia progressio
1940,9/14/2019 17:50:40,Pegawai / Tendik,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,ITB terus berprestasi
1941,9/14/2019 17:57:29,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Agar lebih meningkat dalam prestasi untuk perguruan  tinggi ITB dari segala bidang 
1942,9/14/2019 17:57:47,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,Menjadi rektor yang visioner
1943,9/14/2019 17:58:14,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1944,9/14/2019 18:03:27,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga dengan terpilihnya beliau. ITB makin maju dan makin berkembang
1945,9/14/2019 18:05:49,Alumni,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Cocok utk menjabat Rektor ITB
1946,9/14/2019 18:21:41,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Sesuai dengan kriteria kekinian (Rektor 4.0),Dengan kecerdasan beliau mampu membawa ITB mencetak putra terbaik Bangsa dan membawa nama ITB ke dunia internasional.
1950,9/14/2019 19:11:45,Alumni,25 - 40 th,Suhono Harso Supangkat (STEI),Keberhasilan dan prestasi,
1951,9/14/2019 19:22:29,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1952,9/14/2019 19:50:37,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,
1953,9/14/2019 19:53:44,Pegawai / Tendik,25 - 40 th,Suhono Harso Supangkat (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1956,9/14/2019 20:01:22,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1957,9/14/2019 20:05:09,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1959,9/14/2019 20:19:55,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,Semoga sukses memimpin ITB
1961,9/14/2019 20:54:27,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Dibawah kepemimpinannya menjadikan perguruan tinggi ITB jauh lebih diperhitungkan baik ditingkat Nasional maupun Internasional.
1962,9/14/2019 20:55:23,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Dibawah kepemimpinannya menjadikan perguruan tinggi ITB jauh lebih diperhitungkan baik ditingkat Nasional maupun Internasional.
1963,9/14/2019 20:56:51,Dosen,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Dibawah kepemimpinannya menjadikan perguruan tinggi ITB jauh lebih diperhitungkan baik ditingkat Nasional maupun Internasional.
1964,9/14/2019 21:07:57,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Dibawah kepemimpinan pa Dicky Munaf semoga ITB menjadi lebih maju.
1968,9/14/2019 22:31:02,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,
1969,9/14/2019 22:35:58,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,
1970,9/14/2019 23:24:24,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1971,9/15/2019 1:08:45,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,
1972,9/15/2019 4:57:54,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Keberhasilan dan prestasi
1973,9/15/2019 4:59:45,Umum,> 40 th,Dicky Rezady Munaf (FSRD),"Emansipasi, kesetaraan dan kebhinekaan","Emansipasi,kesetaraan dan kebhinekaan"
1975,9/15/2019 7:34:13,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1977,9/15/2019 8:10:40,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1978,9/15/2019 8:38:46,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Yg lebih baik
1979,9/15/2019 8:40:08,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,
1980,9/15/2019 8:47:26,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Smg Bapak Dicky R Munaf terpilih mjd Rektor 
1981,9/15/2019 8:48:13,Pegawai / Tendik,> 40 th,Dicky Rezady Munaf (FSRD),Akhlak dan budi pekerti,
1982,9/15/2019 8:54:11,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1983,9/15/2019 9:01:34,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Semoga dengan terpilihnya bapak Dicky Rezady Munaf ITB semakin maju dan jaya
1985,9/15/2019 9:03:02,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,ITB Semakin di kenal dunia intenasional
1986,9/15/2019 9:09:06,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Taat sama agama
1987,9/15/2019 9:19:02,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Semoga pak Dicky dpt memimpin dan memajukan ITB. Amien
1988,9/15/2019 9:46:11,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,ITB dapat setara dengan Universitas tingkat dunia
1989,9/15/2019 9:56:06,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,
1990,9/15/2019 10:08:28,Pegawai / Tendik,> 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Kemampuan beliau tdk di ragukan lagi
1991,9/15/2019 10:14:42,Mahasiswa,< 25 th,Dicky Rezady Munaf (FSRD),Sesuai dengan kriteria kekinian (Rektor 4.0),Sesuai dengan kriteria kekinian
1992,9/15/2019 10:16:23,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Agar ITB bisa menjadi universitas tkt dunia
1993,9/15/2019 10:52:23,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,"Membangun RI diperlukan kerja keras dan kerja cerdas, sosok beliau mumpuni utk membangun bangsa melalui pengabdian dibidang pendidikan dan karya nyata"
1994,9/15/2019 11:08:14,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,pak dicky adalah the right man and the right place untuk memimpin di ITB
1995,9/15/2019 11:24:19,Umum,< 25 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Bisa memajukan ITB ke kanca internasional yang lebih tinggi dari sebelumnya
1996,9/15/2019 11:58:09,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,ITB akan menjadi lebih baik
1997,9/15/2019 14:33:01,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga ITB selalu menjadi Universitas yg terdepan dan berkelas
1998,9/15/2019 14:44:47,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,
1999,9/15/2019 17:43:23,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,
2000,9/15/2019 17:45:46,Umum,< 25 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,"Menjadikan IPB lebih baik dan bermanfaat bagi bangsa,negara,dan agama"
2001,9/15/2019 18:24:27,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
2002,9/16/2019 0:37:59,Umum,> 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi, ITB akan  menjadi universitas No1 
2003,9/16/2019 4:21:56,Umum,< 25 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Bapak Dicky terpilih menjadi rektor
2004,9/16/2019 4:22:04,Umum,< 25 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Bapak Dicky terpilih menjadi rektor
2005,9/16/2019 4:29:26,Umum,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Semoga terpilih
2006,9/16/2019 8:08:34,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Kapabilitas ybs utk memajukan riset dan industri RI
2007,9/16/2019 8:16:04,Mahasiswa,< 25 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga itb menghasilkan khalayak yang tidak seperti pemerintahan sekarang
2009,9/16/2019 16:07:41,Alumni,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk memajukan riset dan industri RI,Bapak Dicky Rezadi Munaf menjadi Rektor ITB  karena sudah terbukti mempunyai Prestasi Keberhasilan di dalam dan Di luar negeri serta bisa membawa ITB kearah yg lebih Maju dan semakin terdepan
2010,9/16/2019 16:08:51,Alumni,< 25 th,Dicky Rezady Munaf (FSRD),Keberhasilan dan prestasi,Smga bapak bisa lebih membawa ITB lebih di kenal di luar negeri  dengan kemampuan bapak yang luar biasa . 
2011,9/16/2019 16:09:04,Alumni,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,"Bpk Dicky adalah seorang yg bijaksana,pekerja keras,ide2nya cemerlang dan mudah2an ITB bertambah sukses dan jaya baik nasional maupun internasional"
2013,9/17/2019 7:28:30,Dosen,> 40 th,Sigit Puji Santosa (FTMD),"Intelektualitasnya luar biasa; rendah hati, namun tegas. Habibienya ITB",ITB mendapatkan Rektor seperti di atas untuk dapat membuat lompatan ke depan
